Run,Drug,Drug ID,Symptom ID,Symptom
run_003,aprindine,231,HP:0001644,Dilated cardiomyopathy
run_003,mezlocillin,1795,HP:0003323,Progressive muscle weakness
run_003,levosimendan,1576,HP:0003323,Progressive muscle weakness
run_003,aprindine,231,HP:0003323,Progressive muscle weakness
run_003,mezlocillin,1795,HP:0002515,Waddling gait
run_003,azathioprine,269,HP:0002515,Waddling gait
run_003,brilliant Blue G,5359,HP:0002515,Waddling gait
run_004,brilliant Blue G,5359,HP:0100543,Cognitive impairment
run_004,azathioprine,269,HP:0100543,Cognitive impairment
run_004,mezlocillin,1795,HP:0100543,Cognitive impairment
run_004,azathioprine,269,HP:0002791,Hypoventilation
run_004,eteplirsen,5182,HP:0002791,Hypoventilation
run_004,casimersen,5443,HP:0002791,Hypoventilation
run_004,azathioprine,269,HP:0001263,Global developmental delay
run_004,axitinib,4225,HP:0001263,Global developmental delay
run_004,mezlocillin,1795,HP:0001263,Global developmental delay
run_004,azathioprine,269,HP:0001252,Hypotonia
run_004,brilliant Blue G,5359,HP:0001252,Hypotonia
run_004,axitinib,4225,HP:0001252,Hypotonia
run_004,azathioprine,269,HP:0001328,Specific learning disability
run_004,mezlocillin,1795,HP:0001328,Specific learning disability
run_004,eteplirsen,5182,HP:0001328,Specific learning disability
run_004,azathioprine,269,HP:0001290,Generalized hypotonia
run_004,brilliant Blue G,5359,HP:0001290,Generalized hypotonia
run_004,axitinib,4225,HP:0001290,Generalized hypotonia
run_004,aprindine,231,HP:0001635,Congestive heart failure
run_004,eteplirsen,5182,HP:0001635,Congestive heart failure
run_004,casimersen,5443,HP:0001635,Congestive heart failure
run_004,eteplirsen,5182,HP:0011675,Arrhythmia
run_004,casimersen,5443,HP:0011675,Arrhythmia
run_004,mezlocillin,1795,HP:0011675,Arrhythmia
run_004,azathioprine,269,HP:0003391,Gowers sign
run_004,aprindine,231,HP:0003391,Gowers sign
run_004,eteplirsen,5182,HP:0003391,Gowers sign
run_004,aprindine,231,HP:0003115,Abnormal EKG
run_004,eteplirsen,5182,HP:0003115,Abnormal EKG
run_004,casimersen,5443,HP:0003115,Abnormal EKG
run_004,azathioprine,269,HP:0001371,Flexion contracture
run_004,aprindine,231,HP:0001371,Flexion contracture
run_004,brilliant Blue G,5359,HP:0001371,Flexion contracture
run_004,aprindine,231,HP:0003236,Elevated circulating creatine kinase concentration
run_004,eteplirsen,5182,HP:0003236,Elevated circulating creatine kinase concentration
run_004,casimersen,5443,HP:0003236,Elevated circulating creatine kinase concentration
run_004,azathioprine,269,HP:0000750,Delayed speech and language development
run_004,axitinib,4225,HP:0000750,Delayed speech and language development
run_004,brilliant Blue G,5359,HP:0000750,Delayed speech and language development
run_004,aprindine,231,HP:0008981,Calf muscle hypertrophy
run_004,azathioprine,269,HP:0008981,Calf muscle hypertrophy
run_004,eteplirsen,5182,HP:0008981,Calf muscle hypertrophy
run_004,aprindine,231,HP:0003560,Muscular dystrophy
run_004,eteplirsen,5182,HP:0003560,Muscular dystrophy
run_004,azathioprine,269,HP:0003560,Muscular dystrophy
run_004,aprindine,231,HP:0003307,Hyperlordosis
run_004,azathioprine,269,HP:0003307,Hyperlordosis
run_004,eteplirsen,5182,HP:0003307,Hyperlordosis
run_004,azathioprine,269,HP:0002093,Respiratory insufficiency
run_004,eteplirsen,5182,HP:0002093,Respiratory insufficiency
run_004,brilliant Blue G,5359,HP:0002093,Respiratory insufficiency
run_004,brilliant Blue G,5359,HP:0003202,Skeletal muscle atrophy
run_004,azathioprine,269,HP:0003202,Skeletal muscle atrophy
run_004,aprindine,231,HP:0003202,Skeletal muscle atrophy
run_004,azathioprine,269,HP:0001265,Hyporeflexia
run_004,brilliant Blue G,5359,HP:0001265,Hyporeflexia
run_004,eteplirsen,5182,HP:0001265,Hyporeflexia
run_004,azathioprine,269,HP:0002650,Scoliosis
run_004,brilliant Blue G,5359,HP:0002650,Scoliosis
run_004,mezlocillin,1795,HP:0002650,Scoliosis
run_004,azathioprine,269,HP:0001270,Motor delay
run_004,brilliant Blue G,5359,HP:0001270,Motor delay
run_004,mezlocillin,1795,HP:0001270,Motor delay
run_004,aprindine,231,HP:0001638,Cardiomyopathy
run_004,brilliant Blue G,5359,HP:0001638,Cardiomyopathy
run_004,eteplirsen,5182,HP:0001638,Cardiomyopathy
run_004,brilliant Blue G,5359,HP:0003701,Proximal muscle weakness
run_004,aprindine,231,HP:0003701,Proximal muscle weakness
run_004,levosimendan,1576,HP:0003701,Proximal muscle weakness
run_004,aprindine,231,HP:0003707,Calf muscle pseudohypertrophy
run_004,azathioprine,269,HP:0003707,Calf muscle pseudohypertrophy
run_004,eteplirsen,5182,HP:0003707,Calf muscle pseudohypertrophy
run_004,azathioprine,269,HP:0001256,"Intellectual disability, mild"
run_004,eteplirsen,5182,HP:0001256,"Intellectual disability, mild"
run_004,casimersen,5443,HP:0001256,"Intellectual disability, mild"
run_004,aprindine,231,HP:0001644,Dilated cardiomyopathy
run_004,eteplirsen,5182,HP:0001644,Dilated cardiomyopathy
run_004,casimersen,5443,HP:0001644,Dilated cardiomyopathy
run_004,eteplirsen,5182,HP:0003323,Progressive muscle weakness
run_004,casimersen,5443,HP:0003323,Progressive muscle weakness
run_004,golodirsen,5357,HP:0003323,Progressive muscle weakness
run_004,azathioprine,269,HP:0002515,Waddling gait
run_004,aprindine,231,HP:0002515,Waddling gait
run_004,brilliant Blue G,5359,HP:0002515,Waddling gait
run_005,mezlocillin,1795,HP:0100543,Cognitive impairment
run_005,brilliant Blue G,5359,HP:0100543,Cognitive impairment
run_005,carfilzomib,4483,HP:0100543,Cognitive impairment
run_005,mezlocillin,1795,HP:0002791,Hypoventilation
run_005,carfilzomib,4483,HP:0002791,Hypoventilation
run_005,eteplirsen,5182,HP:0002791,Hypoventilation
run_005,mezlocillin,1795,HP:0001263,Global developmental delay
run_005,axitinib,4225,HP:0001263,Global developmental delay
run_005,carfilzomib,4483,HP:0001263,Global developmental delay
run_005,mezlocillin,1795,HP:0001252,Hypotonia
run_005,brilliant Blue G,5359,HP:0001252,Hypotonia
run_005,axitinib,4225,HP:0001252,Hypotonia
run_005,mezlocillin,1795,HP:0001328,Specific learning disability
run_005,brilliant Blue G,5359,HP:0001328,Specific learning disability
run_005,selinexor,5330,HP:0001328,Specific learning disability
run_005,mezlocillin,1795,HP:0001290,Generalized hypotonia
run_005,brilliant Blue G,5359,HP:0001290,Generalized hypotonia
run_005,axitinib,4225,HP:0001290,Generalized hypotonia
run_005,aprindine,231,HP:0001635,Congestive heart failure
run_005,nicotinamide,1906,HP:0001635,Congestive heart failure
run_005,suramin,2966,HP:0001635,Congestive heart failure
run_005,levosimendan,1576,HP:0011675,Arrhythmia
run_005,entrectinib,5345,HP:0011675,Arrhythmia
run_005,brilliant Blue G,5359,HP:0011675,Arrhythmia
run_005,mezlocillin,1795,HP:0003391,Gowers sign
run_005,aprindine,231,HP:0003391,Gowers sign
run_005,brilliant Blue G,5359,HP:0003391,Gowers sign
run_005,aprindine,231,HP:0003115,Abnormal EKG
run_005,eteplirsen,5182,HP:0003115,Abnormal EKG
run_005,casimersen,5443,HP:0003115,Abnormal EKG
run_005,mezlocillin,1795,HP:0001371,Flexion contracture
run_005,brilliant Blue G,5359,HP:0001371,Flexion contracture
run_005,carfilzomib,4483,HP:0001371,Flexion contracture
run_005,levosimendan,1576,HP:0003236,Elevated circulating creatine kinase concentration
run_005,aprindine,231,HP:0003236,Elevated circulating creatine kinase concentration
run_005,mezlocillin,1795,HP:0003236,Elevated circulating creatine kinase concentration
run_005,mezlocillin,1795,HP:0000750,Delayed speech and language development
run_005,axitinib,4225,HP:0000750,Delayed speech and language development
run_005,brilliant Blue G,5359,HP:0000750,Delayed speech and language development
run_005,mezlocillin,1795,HP:0008981,Calf muscle hypertrophy
run_005,aprindine,231,HP:0008981,Calf muscle hypertrophy
run_005,brilliant Blue G,5359,HP:0008981,Calf muscle hypertrophy
run_005,levosimendan,1576,HP:0003560,Muscular dystrophy
run_005,aprindine,231,HP:0003560,Muscular dystrophy
run_005,mezlocillin,1795,HP:0003560,Muscular dystrophy
run_005,mezlocillin,1795,HP:0003307,Hyperlordosis
run_005,aprindine,231,HP:0003307,Hyperlordosis
run_005,brilliant Blue G,5359,HP:0003307,Hyperlordosis
run_005,mezlocillin,1795,HP:0002093,Respiratory insufficiency
run_005,selinexor,5330,HP:0002093,Respiratory insufficiency
run_005,aprindine,231,HP:0002093,Respiratory insufficiency
run_005,mezlocillin,1795,HP:0003202,Skeletal muscle atrophy
run_005,levosimendan,1576,HP:0003202,Skeletal muscle atrophy
run_005,aprindine,231,HP:0003202,Skeletal muscle atrophy
run_005,mezlocillin,1795,HP:0001265,Hyporeflexia
run_005,aprindine,231,HP:0001265,Hyporeflexia
run_005,carfilzomib,4483,HP:0001265,Hyporeflexia
run_005,mezlocillin,1795,HP:0002650,Scoliosis
run_005,brilliant Blue G,5359,HP:0002650,Scoliosis
run_005,selinexor,5330,HP:0002650,Scoliosis
run_005,mezlocillin,1795,HP:0001270,Motor delay
run_005,carfilzomib,4483,HP:0001270,Motor delay
run_005,axitinib,4225,HP:0001270,Motor delay
run_005,aprindine,231,HP:0001638,Cardiomyopathy
run_005,levosimendan,1576,HP:0001638,Cardiomyopathy
run_005,eteplirsen,5182,HP:0001638,Cardiomyopathy
run_005,mezlocillin,1795,HP:0003701,Proximal muscle weakness
run_005,aprindine,231,HP:0003701,Proximal muscle weakness
run_005,levosimendan,1576,HP:0003701,Proximal muscle weakness
run_005,mezlocillin,1795,HP:0003707,Calf muscle pseudohypertrophy
run_005,aprindine,231,HP:0003707,Calf muscle pseudohypertrophy
run_005,selinexor,5330,HP:0003707,Calf muscle pseudohypertrophy
run_005,mezlocillin,1795,HP:0001256,"Intellectual disability, mild"
run_005,brilliant Blue G,5359,HP:0001256,"Intellectual disability, mild"
run_005,carfilzomib,4483,HP:0001256,"Intellectual disability, mild"
run_005,aprindine,231,HP:0001644,Dilated cardiomyopathy
run_005,levosimendan,1576,HP:0001644,Dilated cardiomyopathy
run_005,mezlocillin,1795,HP:0001644,Dilated cardiomyopathy
run_005,levosimendan,1576,HP:0003323,Progressive muscle weakness
run_005,aprindine,231,HP:0003323,Progressive muscle weakness
run_005,mezlocillin,1795,HP:0003323,Progressive muscle weakness
run_005,mezlocillin,1795,HP:0002515,Waddling gait
run_005,aprindine,231,HP:0002515,Waddling gait
run_005,selinexor,5330,HP:0002515,Waddling gait
run_006,brilliant Blue G,5359,HP:0100543,Cognitive impairment
run_006,azathioprine,269,HP:0100543,Cognitive impairment
run_006,casimersen,5443,HP:0100543,Cognitive impairment
run_006,azathioprine,269,HP:0002791,Hypoventilation
run_006,casimersen,5443,HP:0002791,Hypoventilation
run_006,viltolarsen,5408,HP:0002791,Hypoventilation
run_006,azathioprine,269,HP:0001263,Global developmental delay
run_006,brilliant Blue G,5359,HP:0001263,Global developmental delay
run_006,selinexor,5330,HP:0001263,Global developmental delay
run_006,azathioprine,269,HP:0001252,Hypotonia
run_006,brilliant Blue G,5359,HP:0001252,Hypotonia
run_006,casimersen,5443,HP:0001252,Hypotonia
run_006,casimersen,5443,HP:0001328,Specific learning disability
run_006,brilliant Blue G,5359,HP:0001328,Specific learning disability
run_006,golodirsen,5357,HP:0001328,Specific learning disability
run_006,azathioprine,269,HP:0001290,Generalized hypotonia
run_006,brilliant Blue G,5359,HP:0001290,Generalized hypotonia
run_006,selinexor,5330,HP:0001290,Generalized hypotonia
run_006,aprindine,231,HP:0001635,Congestive heart failure
run_006,hydralazine,1384,HP:0001635,Congestive heart failure
run_006,cadralazine,461,HP:0001635,Congestive heart failure
run_006,levosimendan,1576,HP:0011675,Arrhythmia
run_006,casimersen,5443,HP:0011675,Arrhythmia
run_006,carvedilol,522,HP:0011675,Arrhythmia
run_006,levosimendan,1576,HP:0003391,Gowers sign
run_006,aprindine,231,HP:0003391,Gowers sign
run_006,azathioprine,269,HP:0003391,Gowers sign
run_006,aprindine,231,HP:0003115,Abnormal EKG
run_006,levosimendan,1576,HP:0003115,Abnormal EKG
run_006,casimersen,5443,HP:0003115,Abnormal EKG
run_006,levosimendan,1576,HP:0001371,Flexion contracture
run_006,azathioprine,269,HP:0001371,Flexion contracture
run_006,brilliant Blue G,5359,HP:0001371,Flexion contracture
run_006,levosimendan,1576,HP:0003236,Elevated circulating creatine kinase concentration
run_006,aprindine,231,HP:0003236,Elevated circulating creatine kinase concentration
run_006,brilliant Blue G,5359,HP:0003236,Elevated circulating creatine kinase concentration
run_006,azathioprine,269,HP:0000750,Delayed speech and language development
run_006,brilliant Blue G,5359,HP:0000750,Delayed speech and language development
run_006,casimersen,5443,HP:0000750,Delayed speech and language development
run_006,aprindine,231,HP:0008981,Calf muscle hypertrophy
run_006,levosimendan,1576,HP:0008981,Calf muscle hypertrophy
run_006,carvedilol,522,HP:0008981,Calf muscle hypertrophy
run_006,aprindine,231,HP:0003560,Muscular dystrophy
run_006,levosimendan,1576,HP:0003560,Muscular dystrophy
