Run,Drug,Drug ID,Symptom ID,Symptom
run_001,entacapone,1018,HP:0001873,Thrombocytopenia
run_001,ponatinib,4716,HP:0001873,Thrombocytopenia
run_001,tolcapone,2697,HP:0001873,Thrombocytopenia
run_001,nandrolone,1879,HP:0002992,Abnormality of tibia morphology
run_001,doxorubicin,960,HP:0002992,Abnormality of tibia morphology
run_001,raloxifene,2351,HP:0002992,Abnormality of tibia morphology
run_001,aclarubicin,80,HP:0000689,Dental malocclusion
run_001,thiram,3601,HP:0000689,Dental malocclusion
run_001,testosterone,2607,HP:0000689,Dental malocclusion
run_001,aclarubicin,80,HP:0004482,Relative macrocephaly
run_001,testosterone,2607,HP:0004482,Relative macrocephaly
run_001,entacapone,1018,HP:0004482,Relative macrocephaly
run_001,progesterone,2279,HP:0001342,Cerebral hemorrhage
run_001,pregnenolone succinate,2256,HP:0001342,Cerebral hemorrhage
run_001,estradiol benzoate,1058,HP:0001342,Cerebral hemorrhage
run_001,aclarubicin,80,HP:0003312,Abnormal form of the vertebral bodies
run_001,aldosterone,111,HP:0003312,Abnormal form of the vertebral bodies
run_001,oxyquinoline,3290,HP:0003312,Abnormal form of the vertebral bodies
run_001,aclarubicin,80,HP:0001730,Progressive hearing impairment
run_001,prasterone,795,HP:0001730,Progressive hearing impairment
run_001,desoxycortone,820,HP:0001730,Progressive hearing impairment
run_001,aclarubicin,80,HP:0008905,Rhizomelia
run_001,entacapone,1018,HP:0008905,Rhizomelia
run_001,aldosterone,111,HP:0008905,Rhizomelia
run_001,aclarubicin,80,HP:0001251,Ataxia
run_001,nandrolone decanoate,1881,HP:0001251,Ataxia
run_001,raloxifene,2351,HP:0001251,Ataxia
run_001,aclarubicin,80,HP:0001518,Small for gestational age
run_001,daunorubicin,786,HP:0001518,Small for gestational age
run_001,ciclosporin,760,HP:0001518,Small for gestational age
run_001,aclarubicin,80,HP:0003103,Abnormal cortical bone morphology
run_001,ubenimex,2787,HP:0003103,Abnormal cortical bone morphology
run_001,doxycycline,961,HP:0003103,Abnormal cortical bone morphology
run_001,doxorubicin,960,HP:0011314,Abnormality of long bone morphology
run_001,raloxifene,2351,HP:0011314,Abnormality of long bone morphology
run_001,tiludronic acid,2666,HP:0011314,Abnormality of long bone morphology
run_001,aclarubicin,80,HP:0002953,Vertebral compression fracture
run_001,daunorubicin,786,HP:0002953,Vertebral compression fracture
run_001,prazosin,4209,HP:0002953,Vertebral compression fracture
run_001,aclarubicin,80,HP:0006957,Loss of ability to walk
run_001,levonorgestrel,1572,HP:0006957,Loss of ability to walk
run_001,pregnenolone succinate,2256,HP:0006957,Loss of ability to walk
run_001,losartan,1610,HP:0000978,Bruising susceptibility
run_001,hydrocortisone,1388,HP:0000978,Bruising susceptibility
run_001,ciclosporin,760,HP:0000978,Bruising susceptibility
run_001,raloxifene,2351,HP:0002823,Abnormality of femur morphology
run_001,thiram,3601,HP:0002823,Abnormality of femur morphology
run_001,disulfiram,928,HP:0002823,Abnormality of femur morphology
run_001,aclarubicin,80,HP:0000347,Micrognathia
run_001,prazosin,4209,HP:0000347,Micrognathia
run_001,ubenimex,2787,HP:0000347,Micrognathia
run_001,tiludronic acid,2666,HP:0004586,Biconcave vertebral bodies
run_001,ciclosporin,760,HP:0004586,Biconcave vertebral bodies
run_001,oxyquinoline,3290,HP:0004586,Biconcave vertebral bodies
run_001,aclarubicin,80,HP:0030268,Hyperplastic callus formation
run_001,levonorgestrel,1572,HP:0030268,Hyperplastic callus formation
run_001,pregnenolone succinate,2256,HP:0030268,Hyperplastic callus formation
run_001,aclarubicin,80,HP:0001511,Intrauterine growth retardation
run_001,prazosin,4209,HP:0001511,Intrauterine growth retardation
run_001,quercetin,3514,HP:0001511,Intrauterine growth retardation
run_001,oxyquinoline,3290,HP:0000505,Visual impairment
run_001,dimethyl fumarate,4757,HP:0000505,Visual impairment
run_001,tolcapone,2697,HP:0000505,Visual impairment
run_001,aclarubicin,80,HP:0100761,Visceral angiomatosis
run_001,levonorgestrel,1572,HP:0100761,Visceral angiomatosis
run_001,prednisolone tebutate,2251,HP:0100761,Visceral angiomatosis
run_001,aclarubicin,80,HP:0000973,Cutis laxa
run_001,doxorubicin,960,HP:0000973,Cutis laxa
run_001,doxycycline,961,HP:0000973,Cutis laxa
run_001,ubenimex,2787,HP:0000703,Dentinogenesis imperfecta
run_001,cefotetan,547,HP:0000703,Dentinogenesis imperfecta
run_001,flopropione,1180,HP:0000703,Dentinogenesis imperfecta
run_001,pyrithione,3508,HP:0004942,Aortic aneurysm
run_001,testosterone,2607,HP:0004942,Aortic aneurysm
run_001,disulfiram,928,HP:0004942,Aortic aneurysm
run_001,aclarubicin,80,HP:0002857,Genu valgum
run_001,medroxyprogesterone,1659,HP:0002857,Genu valgum
run_001,aldosterone,111,HP:0002857,Genu valgum
run_001,aclarubicin,80,HP:0000410,Mixed hearing impairment
run_001,pregnenolone succinate,2256,HP:0000410,Mixed hearing impairment
run_001,prednisolone,2245,HP:0000410,Mixed hearing impairment
run_001,aclarubicin,80,HP:0006824,Cranial nerve paralysis
run_001,doxycycline,961,HP:0006824,Cranial nerve paralysis
run_001,daunorubicin,786,HP:0006824,Cranial nerve paralysis
run_001,testosterone,2607,HP:0002758,Osteoarthritis
run_001,tiludronic acid,2666,HP:0002758,Osteoarthritis
run_001,nandrolone,1879,HP:0002758,Osteoarthritis
run_001,aclarubicin,80,HP:0001510,Growth delay
run_001,prednisolone,2245,HP:0001510,Growth delay
run_001,testosterone,2607,HP:0001510,Growth delay
run_001,aclarubicin,80,HP:0002829,Arthralgia
run_001,ubenimex,2787,HP:0002829,Arthralgia
run_001,entacapone,1018,HP:0002829,Arthralgia
run_001,doxycycline,961,HP:0004322,Short stature
run_001,ciclosporin,760,HP:0004322,Short stature
run_001,tacrolimus,2552,HP:0004322,Short stature
run_001,aclarubicin,80,HP:0002643,Neonatal respiratory distress
run_001,prazosin,4209,HP:0002643,Neonatal respiratory distress
run_001,daunorubicin,786,HP:0002643,Neonatal respiratory distress
run_001,aclarubicin,80,HP:0000501,Glaucoma
run_001,doxycycline,961,HP:0000501,Glaucoma
run_001,ubenimex,2787,HP:0000501,Glaucoma
run_001,aclarubicin,80,HP:0000768,Pectus carinatum
run_001,cefotetan,547,HP:0000768,Pectus carinatum
run_001,entacapone,1018,HP:0000768,Pectus carinatum
run_001,raloxifene,2351,HP:0002089,Pulmonary hypoplasia
run_001,thiram,3601,HP:0002089,Pulmonary hypoplasia
run_001,nandrolone,1879,HP:0002089,Pulmonary hypoplasia
run_001,nintedanib,4903,HP:0000670,Carious teeth
run_001,pazopanib,4118,HP:0000670,Carious teeth
run_001,bosutinib,4359,HP:0000670,Carious teeth
run_001,aclarubicin,80,HP:0030267,Calcification of the interosseus membrane of the forearm
run_001,levonorgestrel,1572,HP:0030267,Calcification of the interosseus membrane of the forearm
run_001,prednisolone tebutate,2251,HP:0030267,Calcification of the interosseus membrane of the forearm
run_001,doxorubicin,960,HP:0000248,Brachycephaly
run_001,raloxifene,2351,HP:0000248,Brachycephaly
run_001,sulindac,2534,HP:0000248,Brachycephaly
run_001,aclarubicin,80,HP:0012366,Basilar invagination
run_001,doxycycline,961,HP:0012366,Basilar invagination
run_001,norethindrone acetate,1963,HP:0012366,Basilar invagination
run_001,aldosterone,111,HP:0000365,Hearing impairment
run_001,raloxifene,2351,HP:0000365,Hearing impairment
run_001,hydrocortisone,1388,HP:0000365,Hearing impairment
run_001,aldosterone,111,HP:0000325,Triangular face
run_001,ascorbic acid,4072,HP:0000325,Triangular face
run_001,ciclosporin,760,HP:0000325,Triangular face
run_001,aldosterone,111,HP:0005294,Arterial dissection
run_001,ciclosporin,760,HP:0005294,Arterial dissection
run_001,tiludronic acid,2666,HP:0005294,Arterial dissection
run_001,quercetin,3514,HP:0000684,Delayed eruption of teeth
run_001,cefotetan,547,HP:0000684,Delayed eruption of teeth
run_001,nilotinib,1932,HP:0000684,Delayed eruption of teeth
run_001,aclarubicin,80,HP:0000767,Pectus excavatum
run_001,tiludronic acid,2666,HP:0000767,Pectus excavatum
run_001,dobutamine,937,HP:0000767,Pectus excavatum
run_001,aclarubicin,80,HP:0003474,Somatic sensory dysfunction
run_001,entacapone,1018,HP:0003474,Somatic sensory dysfunction
run_001,pregnenolone succinate,2256,HP:0003474,Somatic sensory dysfunction
run_001,tiludronic acid,2666,HP:0030680,Abnormality of cardiovascular system morphology
run_001,testosterone,2607,HP:0030680,Abnormality of cardiovascular system morphology
run_001,nandrolone,1879,HP:0030680,Abnormality of cardiovascular system morphology
run_001,prednisolone,2245,HP:0002645,Wormian bones
run_001,prednisolone tebutate,2251,HP:0002645,Wormian bones
run_001,entacapone,1018,HP:0002645,Wormian bones
run_001,aclarubicin,80,HP:0003401,Paresthesia
run_001,entacapone,1018,HP:0003401,Paresthesia
run_001,prednisolone tebutate,2251,HP:0003401,Paresthesia
run_001,aldosterone,111,HP:0000939,Osteoporosis
run_001,filgotinib,5419,HP:0000939,Osteoporosis
run_001,nintedanib,4903,HP:0000939,Osteoporosis
run_001,aclarubicin,80,HP:0002512,Brain stem compression
run_001,aldosterone,111,HP:0002512,Brain stem compression
run_001,prednisolone tebutate,2251,HP:0002512,Brain stem compression
run_001,ascorbic acid,4072,HP:0002315,Headache
run_001,cefradine,576,HP:0002315,Headache
run_001,erlotinib,1045,HP:0002315,Headache
run_001,aclarubicin,80,HP:0003396,Syringomyelia
run_001,daunorubicin,786,HP:0003396,Syringomyelia
run_001,testosterone,2607,HP:0003396,Syringomyelia
run_001,doxycycline,961,HP:0003179,Protrusio acetabuli
run_001,tacrolimus,2552,HP:0003179,Protrusio acetabuli
run_001,raloxifene,2351,HP:0003179,Protrusio acetabuli
run_001,aclarubicin,80,HP:0006640,Multiple rib fractures
run_001,levonorgestrel,1572,HP:0006640,Multiple rib fractures
run_001,prednisolone tebutate,2251,HP:0006640,Multiple rib fractures
run_001,aclarubicin,80,HP:0002011,Morphological central nervous system abnormality
run_001,levonorgestrel,1572,HP:0002011,Morphological central nervous system abnormality
run_001,prednisolone tebutate,2251,HP:0002011,Morphological central nervous system abnormality
run_001,flopropione,1180,HP:0005692,Joint hyperflexibility
run_001,oxyquinoline,3290,HP:0005692,Joint hyperflexibility
run_001,tiludronic acid,2666,HP:0005692,Joint hyperflexibility
run_001,tacrolimus,2552,HP:0000444,Convex nasal ridge
run_001,oxyquinoline,3290,HP:0000444,Convex nasal ridge
run_001,ciclosporin,760,HP:0000444,Convex nasal ridge
run_001,aclarubicin,80,HP:0000682,Abnormal dental enamel morphology
run_001,ciclosporin,760,HP:0000682,Abnormal dental enamel morphology
run_001,tolcapone,2697,HP:0000682,Abnormal dental enamel morphology
run_001,ciclosporin,760,HP:0001659,Aortic regurgitation
run_001,losartan,1610,HP:0001659,Aortic regurgitation
run_001,thiram,3601,HP:0001659,Aortic regurgitation
run_001,aclarubicin,80,HP:0002980,Femoral bowing
run_001,ubenimex,2787,HP:0002980,Femoral bowing
run_001,entacapone,1018,HP:0002980,Femoral bowing
run_001,aclarubicin,80,HP:0011073,Abnormality of dental color
run_001,nilotinib,1932,HP:0011073,Abnormality of dental color
run_001,sulindac,2534,HP:0011073,Abnormality of dental color
run_001,progesterone,2279,HP:0002015,Dysphagia
run_001,nandrolone decanoate,1881,HP:0002015,Dysphagia
run_001,tiludronic acid,2666,HP:0002015,Dysphagia
run_001,aclarubicin,80,HP:0002947,Cervical kyphosis
run_001,doxycycline,961,HP:0002947,Cervical kyphosis
run_001,norethindrone acetate,1963,HP:0002947,Cervical kyphosis
run_001,aclarubicin,80,HP:0004331,Decreased skull ossification
run_001,testosterone,2607,HP:0004331,Decreased skull ossification
run_001,doxycycline,961,HP:0004331,Decreased skull ossification
run_001,aclarubicin,80,HP:0000787,Nephrolithiasis
run_001,tiludronic acid,2666,HP:0000787,Nephrolithiasis
run_001,doxycycline,961,HP:0000787,Nephrolithiasis
run_001,aclarubicin,80,HP:0010953,Noncommunicating hydrocephalus
run_001,doxycycline,961,HP:0010953,Noncommunicating hydrocephalus
run_001,norethindrone acetate,1963,HP:0010953,Noncommunicating hydrocephalus
run_001,aclarubicin,80,HP:0000772,Abnormality of the ribs
run_001,siltuximab,4977,HP:0000772,Abnormality of the ribs
run_001,raloxifene,2351,HP:0000772,Abnormality of the ribs
run_001,prazosin,4209,HP:0002757,Recurrent fractures
run_001,oxyquinoline,3290,HP:0002757,Recurrent fractures
run_001,losartan,1610,HP:0002757,Recurrent fractures
run_001,medroxyprogesterone,1659,HP:0005214,Intestinal obstruction
run_001,pazopanib,4118,HP:0005214,Intestinal obstruction
run_001,testosterone,2607,HP:0005214,Intestinal obstruction
run_001,aclarubicin,80,HP:0002653,Bone pain
run_001,doxorubicin,960,HP:0002653,Bone pain
run_001,entacapone,1018,HP:0002653,Bone pain
run_001,aclarubicin,80,HP:0000269,Prominent occiput
run_001,estradiol,1057,HP:0000269,Prominent occiput
run_001,aldosterone,111,HP:0000269,Prominent occiput
run_001,tiludronic acid,2666,HP:0002659,Increased susceptibility to fractures
run_001,losartan,1610,HP:0002659,Increased susceptibility to fractures
run_001,tacrolimus,2552,HP:0002659,Increased susceptibility to fractures
run_001,aclarubicin,80,HP:0003272,Abnormal hip bone morphology
run_001,levonorgestrel,1572,HP:0003272,Abnormal hip bone morphology
run_001,prednisolone tebutate,2251,HP:0003272,Abnormal hip bone morphology
run_001,aldosterone,111,HP:0000023,Inguinal hernia
run_001,thiram,3601,HP:0000023,Inguinal hernia
run_001,tiludronic acid,2666,HP:0000023,Inguinal hernia
run_001,aldosterone,111,HP:0001537,Umbilical hernia
run_001,entacapone,1018,HP:0001537,Umbilical hernia
run_001,dimethyl fumarate,4757,HP:0001537,Umbilical hernia
run_001,tiludronic acid,2666,HP:0000938,Osteopenia
run_001,doxorubicin,960,HP:0000938,Osteopenia
run_001,thiram,3601,HP:0000938,Osteopenia
run_001,aclarubicin,80,HP:0002273,Tetraparesis
run_001,sulindac,2534,HP:0002273,Tetraparesis
run_001,aldosterone,111,HP:0002273,Tetraparesis
run_001,tiludronic acid,2666,HP:0000256,Macrocephaly
run_001,raloxifene,2351,HP:0000256,Macrocephaly
run_001,ciclosporin,760,HP:0000256,Macrocephaly
run_001,aclarubicin,80,HP:0002119,Ventriculomegaly
run_001,pazopanib,4118,HP:0002119,Ventriculomegaly
run_001,entacapone,1018,HP:0002119,Ventriculomegaly
run_001,prednisolone tebutate,2251,HP:0001288,Gait disturbance
run_001,siltuximab,4977,HP:0001288,Gait disturbance
run_001,raloxifene,2351,HP:0001288,Gait disturbance
run_002,dimethyl fumarate,4757,HP:0000975,Hyperhidrosis
run_002,tacrolimus,2552,HP:0000975,Hyperhidrosis
run_002,ascorbic acid,4072,HP:0000975,Hyperhidrosis
run_002,ascorbic acid,4072,HP:0002650,Scoliosis
run_002,disulfiram,928,HP:0002650,Scoliosis
run_002,tacrolimus,2552,HP:0002650,Scoliosis
run_002,tiludronic acid,2666,HP:0000239,Large fontanelles
run_002,dimethyl fumarate,4757,HP:0000239,Large fontanelles
run_002,tacrolimus,2552,HP:0000239,Large fontanelles
run_002,lenvatinib,4942,HP:0007957,Corneal opacity
run_002,sorafenib,2459,HP:0007957,Corneal opacity
run_002,erlotinib,1045,HP:0007957,Corneal opacity
run_002,ascorbic acid,4072,HP:0001371,Flexion contracture
run_002,tacrolimus,2552,HP:0001371,Flexion contracture
run_002,dimethyl fumarate,4757,HP:0001371,Flexion contracture
run_002,testosterone,2607,HP:0002808,Kyphosis
run_002,nandrolone,1879,HP:0002808,Kyphosis
run_002,raloxifene,2351,HP:0002808,Kyphosis
run_002,tiludronic acid,2666,HP:0000238,Hydrocephalus
run_002,nandrolone,1879,HP:0000238,Hydrocephalus
run_002,tacrolimus,2552,HP:0000238,Hydrocephalus
run_002,oxyquinoline,3290,HP:0004306,Abnormal endocardium morphology
run_002,sulindac,2534,HP:0004306,Abnormal endocardium morphology
run_002,tacrolimus,2552,HP:0004306,Abnormal endocardium morphology
run_002,ascorbic acid,4072,HP:0000164,Abnormality of the dentition
run_002,tacrolimus,2552,HP:0000164,Abnormality of the dentition
run_002,dimethyl fumarate,4757,HP:0000164,Abnormality of the dentition
run_002,tacrolimus,2552,HP:0004621,Enlarged vertebral pedicles
run_002,oxyquinoline,3290,HP:0004621,Enlarged vertebral pedicles
run_002,ubenimex,2787,HP:0004621,Enlarged vertebral pedicles
run_002,dimethyl fumarate,4757,HP:0002019,Constipation
run_002,tacrolimus,2552,HP:0002019,Constipation
run_002,ascorbic acid,4072,HP:0002019,Constipation
run_002,aclarubicin,80,HP:0003084,Fractures of the long bones
run_002,dimethyl fumarate,4757,HP:0003084,Fractures of the long bones
run_002,daunorubicin,786,HP:0003084,Fractures of the long bones
run_002,aclarubicin,80,HP:0005019,Diaphyseal thickening
run_002,oxyquinoline,3290,HP:0005019,Diaphyseal thickening
run_002,doxycycline,961,HP:0005019,Diaphyseal thickening
run_002,dimethyl fumarate,4757,HP:0006487,Bowing of the long bones
run_002,tacrolimus,2552,HP:0006487,Bowing of the long bones
run_002,nandrolone,1879,HP:0006487,Bowing of the long bones
run_002,tiludronic acid,2666,HP:0003083,Dislocated radial head
run_002,tacrolimus,2552,HP:0003083,Dislocated radial head
run_002,dimethyl fumarate,4757,HP:0003083,Dislocated radial head
run_002,dimethyl fumarate,4757,HP:0002150,Hypercalciuria
run_002,tacrolimus,2552,HP:0002150,Hypercalciuria
run_002,tiludronic acid,2666,HP:0002150,Hypercalciuria
run_002,tacrolimus,2552,HP:0001634,Mitral valve prolapse
run_002,nilotinib,1932,HP:0001634,Mitral valve prolapse
run_002,tiludronic acid,2666,HP:0001634,Mitral valve prolapse
run_002,tacrolimus,2552,HP:0002616,Aortic root aneurysm
run_002,disulfiram,928,HP:0002616,Aortic root aneurysm
run_002,ascorbic acid,4072,HP:0002616,Aortic root aneurysm
run_002,pyrithione,3508,HP:0002647,Aortic dissection
run_002,tacrolimus,2552,HP:0002647,Aortic dissection
run_002,disulfiram,928,HP:0002647,Aortic dissection
run_002,nandrolone,1879,HP:0000883,Thin ribs
run_002,tacrolimus,2552,HP:0000883,Thin ribs
run_002,tiludronic acid,2666,HP:0000883,Thin ribs
run_002,nilotinib,1932,HP:0000944,Abnormality of the metaphysis
run_002,tivozanib,5258,HP:0000944,Abnormality of the metaphysis
run_002,cefalotin,574,HP:0000944,Abnormality of the metaphysis
run_002,ascorbic acid,4072,HP:0001382,Joint hypermobility
run_002,tacrolimus,2552,HP:0001382,Joint hypermobility
run_002,tiludronic acid,2666,HP:0001382,Joint hypermobility
run_002,tacrolimus,2552,HP:0002983,Micromelia
run_002,nandrolone,1879,HP:0002983,Micromelia
run_002,testosterone,2607,HP:0002983,Micromelia
run_002,tacrolimus,2552,HP:0000592,Blue sclerae
run_002,ascorbic acid,4072,HP:0000592,Blue sclerae
run_002,raloxifene,2351,HP:0000592,Blue sclerae
run_002,dimethyl fumarate,4757,HP:0000774,Narrow chest
run_002,tacrolimus,2552,HP:0000774,Narrow chest
run_002,dobutamine,937,HP:0000774,Narrow chest
run_002,tacrolimus,2552,HP:0000639,Nystagmus
run_002,dimethyl fumarate,4757,HP:0000639,Nystagmus
run_002,disulfiram,928,HP:0000639,Nystagmus
run_002,tacrolimus,2552,HP:0005257,Thoracic hypoplasia
run_002,dimethyl fumarate,4757,HP:0005257,Thoracic hypoplasia
run_002,oxyquinoline,3290,HP:0005257,Thoracic hypoplasia
run_002,aclarubicin,80,HP:0100661,Trigeminal neuralgia
run_002,oxyquinoline,3290,HP:0100661,Trigeminal neuralgia
run_002,sulindac,2534,HP:0100661,Trigeminal neuralgia
run_002,tacrolimus,2552,HP:0003100,Slender long bone
run_002,dimethyl fumarate,4757,HP:0003100,Slender long bone
run_002,tiludronic acid,2666,HP:0003100,Slender long bone
run_002,nintedanib,4903,HP:0001873,Thrombocytopenia
run_002,ponatinib,4716,HP:0001873,Thrombocytopenia
run_002,axitinib,4225,HP:0001873,Thrombocytopenia
run_002,dimethyl fumarate,4757,HP:0002992,Abnormality of tibia morphology
run_002,tiludronic acid,2666,HP:0002992,Abnormality of tibia morphology
run_002,clomifene,700,HP:0002992,Abnormality of tibia morphology
run_002,bosutinib,4359,HP:0000689,Dental malocclusion
run_002,tiludronic acid,2666,HP:0000689,Dental malocclusion
run_002,ascorbic acid,4072,HP:0000689,Dental malocclusion
run_002,tacrolimus,2552,HP:0004482,Relative macrocephaly
run_002,dimethyl fumarate,4757,HP:0004482,Relative macrocephaly
run_002,tiludronic acid,2666,HP:0004482,Relative macrocephaly
run_002,tacrolimus,2552,HP:0001342,Cerebral hemorrhage
run_002,testosterone,2607,HP:0001342,Cerebral hemorrhage
run_002,nandrolone,1879,HP:0001342,Cerebral hemorrhage
run_002,aclarubicin,80,HP:0003312,Abnormal form of the vertebral bodies
run_002,daunorubicin,786,HP:0003312,Abnormal form of the vertebral bodies
run_002,tacrolimus,2552,HP:0003312,Abnormal form of the vertebral bodies
run_002,sulindac,2534,HP:0001730,Progressive hearing impairment
run_002,oxyquinoline,3290,HP:0001730,Progressive hearing impairment
run_002,tacrolimus,2552,HP:0001730,Progressive hearing impairment
run_002,dimethyl fumarate,4757,HP:0008905,Rhizomelia
run_002,tacrolimus,2552,HP:0008905,Rhizomelia
run_002,tiludronic acid,2666,HP:0008905,Rhizomelia
run_002,hydrocortisone,1388,HP:0001251,Ataxia
run_002,thiram,3601,HP:0001251,Ataxia
run_002,disulfiram,928,HP:0001251,Ataxia
run_002,dimethyl fumarate,4757,HP:0001518,Small for gestational age
run_002,tacrolimus,2552,HP:0001518,Small for gestational age
run_002,tiludronic acid,2666,HP:0001518,Small for gestational age
run_002,tiludronic acid,2666,HP:0003103,Abnormal cortical bone morphology
run_002,nandrolone,1879,HP:0003103,Abnormal cortical bone morphology
run_002,raloxifene,2351,HP:0003103,Abnormal cortical bone morphology
run_002,tacrolimus,2552,HP:0011314,Abnormality of long bone morphology
run_002,tiludronic acid,2666,HP:0011314,Abnormality of long bone morphology
run_002,nandrolone,1879,HP:0011314,Abnormality of long bone morphology
run_002,tacrolimus,2552,HP:0002953,Vertebral compression fracture
run_002,tiludronic acid,2666,HP:0002953,Vertebral compression fracture
run_002,nandrolone,1879,HP:0002953,Vertebral compression fracture
run_002,dimethyl fumarate,4757,HP:0006957,Loss of ability to walk
run_002,tacrolimus,2552,HP:0006957,Loss of ability to walk
run_002,tiludronic acid,2666,HP:0006957,Loss of ability to walk
run_002,sunitinib,2544,HP:0000978,Bruising susceptibility
