Run,Drug,Drug ID,Symptom ID,Symptom
run_003,aprindine,231,HP:0002515,Waddling gait
run_003,axitinib,4225,HP:0002515,Waddling gait
run_003,levosimendan,1576,HP:0003701,Proximal muscle weakness
run_003,aprindine,231,HP:0003701,Proximal muscle weakness
run_003,mezlocillin,1795,HP:0003701,Proximal muscle weakness
run_003,levosimendan,1576,HP:0001644,Dilated cardiomyopathy
run_003,aprindine,231,HP:0001644,Dilated cardiomyopathy
run_003,axitinib,4225,HP:0001644,Dilated cardiomyopathy
run_003,levosimendan,1576,HP:0011675,Arrhythmia
run_003,nisoldipine,1942,HP:0011675,Arrhythmia
run_003,mibefradil,1797,HP:0011675,Arrhythmia
run_003,estradiol,1057,HP:0001256,"Intellectual disability, mild"
run_003,erlotinib,1045,HP:0001256,"Intellectual disability, mild"
run_003,benzthiazide,332,HP:0001256,"Intellectual disability, mild"
run_003,aprindine,231,HP:0001638,Cardiomyopathy
run_003,levosimendan,1576,HP:0001638,Cardiomyopathy
run_003,nisoldipine,1942,HP:0001638,Cardiomyopathy
run_003,aprindine,231,HP:0003560,Muscular dystrophy
run_003,levosimendan,1576,HP:0003560,Muscular dystrophy
run_003,nisoldipine,1942,HP:0003560,Muscular dystrophy
run_003,estradiol,1057,HP:0002650,Scoliosis
run_003,erlotinib,1045,HP:0002650,Scoliosis
run_003,axitinib,4225,HP:0002650,Scoliosis
run_003,aprindine,231,HP:0003202,Skeletal muscle atrophy
run_003,levosimendan,1576,HP:0003202,Skeletal muscle atrophy
run_003,axitinib,4225,HP:0003202,Skeletal muscle atrophy
run_003,estradiol,1057,HP:0001252,Hypotonia
run_003,erlotinib,1045,HP:0001252,Hypotonia
run_003,axitinib,4225,HP:0001252,Hypotonia
run_003,aprindine,231,HP:0001635,Congestive heart failure
run_003,mibefradil,1797,HP:0001635,Congestive heart failure
run_003,nisoldipine,1942,HP:0001635,Congestive heart failure
run_003,estradiol,1057,HP:0000750,Delayed speech and language development
run_003,axitinib,4225,HP:0000750,Delayed speech and language development
run_003,erlotinib,1045,HP:0000750,Delayed speech and language development
run_003,disopyramide,926,HP:0002791,Hypoventilation
run_003,axitinib,4225,HP:0002791,Hypoventilation
run_003,nintedanib,4903,HP:0002791,Hypoventilation
run_003,aprindine,231,HP:0003236,Elevated circulating creatine kinase concentration
run_003,levosimendan,1576,HP:0003236,Elevated circulating creatine kinase concentration
run_003,disopyramide,926,HP:0003236,Elevated circulating creatine kinase concentration
run_003,axitinib,4225,HP:0002093,Respiratory insufficiency
run_003,estradiol,1057,HP:0002093,Respiratory insufficiency
run_003,erlotinib,1045,HP:0002093,Respiratory insufficiency
run_003,aprindine,231,HP:0008981,Calf muscle hypertrophy
run_003,levosimendan,1576,HP:0008981,Calf muscle hypertrophy
run_003,mezlocillin,1795,HP:0008981,Calf muscle hypertrophy
run_003,aprindine,231,HP:0003707,Calf muscle pseudohypertrophy
run_003,levosimendan,1576,HP:0003707,Calf muscle pseudohypertrophy
run_003,benzthiazide,332,HP:0003707,Calf muscle pseudohypertrophy
run_003,axitinib,4225,HP:0001290,Generalized hypotonia
run_003,erlotinib,1045,HP:0001290,Generalized hypotonia
run_003,estradiol,1057,HP:0001290,Generalized hypotonia
run_003,erlotinib,1045,HP:0100543,Cognitive impairment
run_003,acalabrutinib,5260,HP:0100543,Cognitive impairment
run_003,axitinib,4225,HP:0100543,Cognitive impairment
run_003,erlotinib,1045,HP:0001263,Global developmental delay
run_003,estradiol,1057,HP:0001263,Global developmental delay
run_003,axitinib,4225,HP:0001263,Global developmental delay
run_003,aprindine,231,HP:0003115,Abnormal EKG
run_003,levosimendan,1576,HP:0003115,Abnormal EKG
run_003,nisoldipine,1942,HP:0003115,Abnormal EKG
run_003,levosimendan,1576,HP:0003307,Hyperlordosis
run_003,aprindine,231,HP:0003307,Hyperlordosis
run_003,mezlocillin,1795,HP:0003307,Hyperlordosis
run_003,estradiol,1057,HP:0001328,Specific learning disability
run_003,benzthiazide,332,HP:0001328,Specific learning disability
run_003,aprindine,231,HP:0001328,Specific learning disability
run_003,axitinib,4225,HP:0001270,Motor delay
run_003,erlotinib,1045,HP:0001270,Motor delay
run_003,estradiol,1057,HP:0001270,Motor delay
run_004,disopyramide,926,HP:0001371,Flexion contracture
run_004,sunitinib,2544,HP:0001371,Flexion contracture
run_004,quercetin,3514,HP:0001371,Flexion contracture
run_004,aprindine,231,HP:0003323,Progressive muscle weakness
run_004,levosimendan,1576,HP:0003323,Progressive muscle weakness
run_004,brilliant Blue G,5359,HP:0003323,Progressive muscle weakness
run_004,disopyramide,926,HP:0001265,Hyporeflexia
run_004,sunitinib,2544,HP:0001265,Hyporeflexia
run_004,nicotine,1920,HP:0001265,Hyporeflexia
run_004,disopyramide,926,HP:0003391,Gowers sign
run_004,nicotine,1920,HP:0003391,Gowers sign
run_004,sunitinib,2544,HP:0003391,Gowers sign
run_004,disopyramide,926,HP:0002515,Waddling gait
run_004,chloropyramine,606,HP:0002515,Waddling gait
run_004,quercetin,3514,HP:0002515,Waddling gait
run_004,disopyramide,926,HP:0003701,Proximal muscle weakness
run_004,sunitinib,2544,HP:0003701,Proximal muscle weakness
run_004,quercetin,3514,HP:0003701,Proximal muscle weakness
run_004,levosimendan,1576,HP:0001644,Dilated cardiomyopathy
run_004,aprindine,231,HP:0001644,Dilated cardiomyopathy
run_004,disopyramide,926,HP:0001644,Dilated cardiomyopathy
run_004,levosimendan,1576,HP:0011675,Arrhythmia
run_004,disopyramide,926,HP:0011675,Arrhythmia
run_004,carvedilol,522,HP:0011675,Arrhythmia
run_004,disopyramide,926,HP:0001256,"Intellectual disability, mild"
run_004,sunitinib,2544,HP:0001256,"Intellectual disability, mild"
run_004,chloropyramine,606,HP:0001256,"Intellectual disability, mild"
run_004,aprindine,231,HP:0001638,Cardiomyopathy
run_004,levosimendan,1576,HP:0001638,Cardiomyopathy
run_004,disopyramide,926,HP:0001638,Cardiomyopathy
run_004,aprindine,231,HP:0003560,Muscular dystrophy
run_004,levosimendan,1576,HP:0003560,Muscular dystrophy
run_004,disopyramide,926,HP:0003560,Muscular dystrophy
run_004,disopyramide,926,HP:0002650,Scoliosis
run_004,sunitinib,2544,HP:0002650,Scoliosis
run_004,fedratinib,5347,HP:0002650,Scoliosis
run_004,disopyramide,926,HP:0003202,Skeletal muscle atrophy
run_004,aprindine,231,HP:0003202,Skeletal muscle atrophy
run_004,nicotine,1920,HP:0003202,Skeletal muscle atrophy
run_004,sunitinib,2544,HP:0001252,Hypotonia
run_004,fedratinib,5347,HP:0001252,Hypotonia
run_004,chloropyramine,606,HP:0001252,Hypotonia
run_004,aprindine,231,HP:0001635,Congestive heart failure
run_004,amiodarone,176,HP:0001635,Congestive heart failure
run_004,tenidap,4728,HP:0001635,Congestive heart failure
run_004,sunitinib,2544,HP:0000750,Delayed speech and language development
run_004,disopyramide,926,HP:0000750,Delayed speech and language development
run_004,fedratinib,5347,HP:0000750,Delayed speech and language development
run_004,disopyramide,926,HP:0002791,Hypoventilation
run_004,nicotine,1920,HP:0002791,Hypoventilation
run_004,sunitinib,2544,HP:0002791,Hypoventilation
run_004,aprindine,231,HP:0003236,Elevated circulating creatine kinase concentration
run_004,levosimendan,1576,HP:0003236,Elevated circulating creatine kinase concentration
run_004,disopyramide,926,HP:0003236,Elevated circulating creatine kinase concentration
run_004,disopyramide,926,HP:0002093,Respiratory insufficiency
run_004,aprindine,231,HP:0002093,Respiratory insufficiency
run_004,quercetin,3514,HP:0002093,Respiratory insufficiency
run_004,disopyramide,926,HP:0008981,Calf muscle hypertrophy
run_004,aprindine,231,HP:0008981,Calf muscle hypertrophy
run_004,nicotine,1920,HP:0008981,Calf muscle hypertrophy
run_004,disopyramide,926,HP:0003707,Calf muscle pseudohypertrophy
run_004,aprindine,231,HP:0003707,Calf muscle pseudohypertrophy
run_004,nicotine,1920,HP:0003707,Calf muscle pseudohypertrophy
run_004,disopyramide,926,HP:0001290,Generalized hypotonia
run_004,fedratinib,5347,HP:0001290,Generalized hypotonia
run_004,chloropyramine,606,HP:0001290,Generalized hypotonia
run_004,disopyramide,926,HP:0100543,Cognitive impairment
run_004,sunitinib,2544,HP:0100543,Cognitive impairment
run_004,quercetin,3514,HP:0100543,Cognitive impairment
run_004,sunitinib,2544,HP:0001263,Global developmental delay
run_004,fedratinib,5347,HP:0001263,Global developmental delay
run_004,bosutinib,4359,HP:0001263,Global developmental delay
run_004,aprindine,231,HP:0003115,Abnormal EKG
run_004,disopyramide,926,HP:0003115,Abnormal EKG
run_004,eteplirsen,5182,HP:0003115,Abnormal EKG
run_004,disopyramide,926,HP:0003307,Hyperlordosis
run_004,aprindine,231,HP:0003307,Hyperlordosis
run_004,sunitinib,2544,HP:0003307,Hyperlordosis
run_004,disopyramide,926,HP:0001328,Specific learning disability
run_004,sunitinib,2544,HP:0001328,Specific learning disability
run_004,chloropyramine,606,HP:0001328,Specific learning disability
run_004,disopyramide,926,HP:0001270,Motor delay
run_004,sunitinib,2544,HP:0001270,Motor delay
run_004,fedratinib,5347,HP:0001270,Motor delay
run_005,disopyramide,926,HP:0001371,Flexion contracture
run_005,doxorubicin,960,HP:0001371,Flexion contracture
run_005,aprindine,231,HP:0001371,Flexion contracture
run_005,aprindine,231,HP:0003323,Progressive muscle weakness
run_005,levosimendan,1576,HP:0003323,Progressive muscle weakness
run_005,disopyramide,926,HP:0003323,Progressive muscle weakness
run_005,disopyramide,926,HP:0001265,Hyporeflexia
run_005,desipramine,812,HP:0001265,Hyporeflexia
run_005,nintedanib,4903,HP:0001265,Hyporeflexia
run_005,disopyramide,926,HP:0003391,Gowers sign
run_005,aprindine,231,HP:0003391,Gowers sign
run_005,trihexyphenidyl,2745,HP:0003391,Gowers sign
run_005,disopyramide,926,HP:0002515,Waddling gait
run_005,nintedanib,4903,HP:0002515,Waddling gait
run_005,desipramine,812,HP:0002515,Waddling gait
run_005,disopyramide,926,HP:0003701,Proximal muscle weakness
run_005,aprindine,231,HP:0003701,Proximal muscle weakness
run_005,doxorubicin,960,HP:0003701,Proximal muscle weakness
run_005,levosimendan,1576,HP:0001644,Dilated cardiomyopathy
run_005,aprindine,231,HP:0001644,Dilated cardiomyopathy
run_005,doxorubicin,960,HP:0001644,Dilated cardiomyopathy
run_005,levosimendan,1576,HP:0011675,Arrhythmia
run_005,disopyramide,926,HP:0011675,Arrhythmia
run_005,carvedilol,522,HP:0011675,Arrhythmia
run_005,nintedanib,4903,HP:0001256,"Intellectual disability, mild"
run_005,quercetin,3514,HP:0001256,"Intellectual disability, mild"
run_005,estradiol,1057,HP:0001256,"Intellectual disability, mild"
run_005,aprindine,231,HP:0001638,Cardiomyopathy
run_005,levosimendan,1576,HP:0001638,Cardiomyopathy
run_005,disopyramide,926,HP:0001638,Cardiomyopathy
run_005,aprindine,231,HP:0003560,Muscular dystrophy
run_005,levosimendan,1576,HP:0003560,Muscular dystrophy
run_005,disopyramide,926,HP:0003560,Muscular dystrophy
run_005,doxorubicin,960,HP:0002650,Scoliosis
run_005,sorafenib,2459,HP:0002650,Scoliosis
run_005,nintedanib,4903,HP:0002650,Scoliosis
run_005,disopyramide,926,HP:0003202,Skeletal muscle atrophy
run_005,aprindine,231,HP:0003202,Skeletal muscle atrophy
run_005,doxorubicin,960,HP:0003202,Skeletal muscle atrophy
run_005,nintedanib,4903,HP:0001252,Hypotonia
run_005,fedratinib,5347,HP:0001252,Hypotonia
run_005,bosutinib,4359,HP:0001252,Hypotonia
run_005,aprindine,231,HP:0001635,Congestive heart failure
run_005,disopyramide,926,HP:0001635,Congestive heart failure
run_005,trihexyphenidyl,2745,HP:0001635,Congestive heart failure
run_005,nintedanib,4903,HP:0000750,Delayed speech and language development
run_005,bosutinib,4359,HP:0000750,Delayed speech and language development
run_005,fedratinib,5347,HP:0000750,Delayed speech and language development
run_005,disopyramide,926,HP:0002791,Hypoventilation
run_005,desipramine,812,HP:0002791,Hypoventilation
run_005,nicotine,1920,HP:0002791,Hypoventilation
run_005,aprindine,231,HP:0003236,Elevated circulating creatine kinase concentration
run_005,levosimendan,1576,HP:0003236,Elevated circulating creatine kinase concentration
run_005,disopyramide,926,HP:0003236,Elevated circulating creatine kinase concentration
run_005,doxorubicin,960,HP:0002093,Respiratory insufficiency
run_005,disopyramide,926,HP:0002093,Respiratory insufficiency
run_005,sorafenib,2459,HP:0002093,Respiratory insufficiency
run_005,aprindine,231,HP:0008981,Calf muscle hypertrophy
run_005,levosimendan,1576,HP:0008981,Calf muscle hypertrophy
run_005,disopyramide,926,HP:0008981,Calf muscle hypertrophy
run_005,aprindine,231,HP:0003707,Calf muscle pseudohypertrophy
run_005,disopyramide,926,HP:0003707,Calf muscle pseudohypertrophy
run_005,levosimendan,1576,HP:0003707,Calf muscle pseudohypertrophy
run_005,nintedanib,4903,HP:0001290,Generalized hypotonia
run_005,bosutinib,4359,HP:0001290,Generalized hypotonia
run_005,fedratinib,5347,HP:0001290,Generalized hypotonia
run_005,chlortetracycline,624,HP:0100543,Cognitive impairment
run_005,acepromazine,73,HP:0100543,Cognitive impairment
run_005,disopyramide,926,HP:0100543,Cognitive impairment
run_005,nintedanib,4903,HP:0001263,Global developmental delay
run_005,bosutinib,4359,HP:0001263,Global developmental delay
run_005,fedratinib,5347,HP:0001263,Global developmental delay
run_005,aprindine,231,HP:0003115,Abnormal EKG
run_005,levosimendan,1576,HP:0003115,Abnormal EKG
run_005,disopyramide,926,HP:0003115,Abnormal EKG
run_005,disopyramide,926,HP:0003307,Hyperlordosis
run_005,aprindine,231,HP:0003307,Hyperlordosis
run_005,levosimendan,1576,HP:0003307,Hyperlordosis
run_005,disopyramide,926,HP:0001328,Specific learning disability
run_005,chlortetracycline,624,HP:0001328,Specific learning disability
run_005,desipramine,812,HP:0001328,Specific learning disability
run_005,nintedanib,4903,HP:0001270,Motor delay
run_005,disopyramide,926,HP:0001270,Motor delay
run_005,bosutinib,4359,HP:0001270,Motor delay
run_006,entrectinib,5345,HP:0001371,Flexion contracture
run_006,axitinib,4225,HP:0001371,Flexion contracture
run_006,mezlocillin,1795,HP:0001371,Flexion contracture
run_006,levosimendan,1576,HP:0003323,Progressive muscle weakness
run_006,aprindine,231,HP:0003323,Progressive muscle weakness
run_006,entrectinib,5345,HP:0003323,Progressive muscle weakness
run_006,entrectinib,5345,HP:0001265,Hyporeflexia
run_006,nintedanib,4903,HP:0001265,Hyporeflexia
run_006,aprindine,231,HP:0001265,Hyporeflexia
run_006,entrectinib,5345,HP:0003391,Gowers sign
run_006,aprindine,231,HP:0003391,Gowers sign
run_006,axitinib,4225,HP:0003391,Gowers sign
run_006,entrectinib,5345,HP:0002515,Waddling gait
run_006,axitinib,4225,HP:0002515,Waddling gait
run_006,aprindine,231,HP:0002515,Waddling gait
run_006,entrectinib,5345,HP:0003701,Proximal muscle weakness
run_006,aprindine,231,HP:0003701,Proximal muscle weakness
run_006,levosimendan,1576,HP:0003701,Proximal muscle weakness
run_006,levosimendan,1576,HP:0001644,Dilated cardiomyopathy
run_006,aprindine,231,HP:0001644,Dilated cardiomyopathy
run_006,entrectinib,5345,HP:0001644,Dilated cardiomyopathy
run_006,levosimendan,1576,HP:0011675,Arrhythmia
run_006,carvedilol,522,HP:0011675,Arrhythmia
run_006,entrectinib,5345,HP:0011675,Arrhythmia
run_006,entrectinib,5345,HP:0001256,"Intellectual disability, mild"
run_006,mezlocillin,1795,HP:0001256,"Intellectual disability, mild"
run_006,nintedanib,4903,HP:0001256,"Intellectual disability, mild"
run_006,aprindine,231,HP:0001638,Cardiomyopathy
run_006,levosimendan,1576,HP:0001638,Cardiomyopathy
run_006,lovastatin,1612,HP:0001638,Cardiomyopathy
run_006,aprindine,231,HP:0003560,Muscular dystrophy
run_006,levosimendan,1576,HP:0003560,Muscular dystrophy
run_006,entrectinib,5345,HP:0003560,Muscular dystrophy
run_006,entrectinib,5345,HP:0002650,Scoliosis
run_006,axitinib,4225,HP:0002650,Scoliosis
run_006,mezlocillin,1795,HP:0002650,Scoliosis
run_006,entrectinib,5345,HP:0003202,Skeletal muscle atrophy
run_006,aprindine,231,HP:0003202,Skeletal muscle atrophy
run_006,axitinib,4225,HP:0003202,Skeletal muscle atrophy
run_006,entrectinib,5345,HP:0001252,Hypotonia
run_006,axitinib,4225,HP:0001252,Hypotonia
run_006,nintedanib,4903,HP:0001252,Hypotonia
run_006,aprindine,231,HP:0001635,Congestive heart failure
run_006,tenidap,4728,HP:0001635,Congestive heart failure
run_006,menadione,1683,HP:0001635,Congestive heart failure
run_006,entrectinib,5345,HP:0000750,Delayed speech and language development
run_006,axitinib,4225,HP:0000750,Delayed speech and language development
run_006,nintedanib,4903,HP:0000750,Delayed speech and language development
run_006,entrectinib,5345,HP:0002791,Hypoventilation
run_006,desipramine,812,HP:0002791,Hypoventilation
run_006,aprindine,231,HP:0002791,Hypoventilation
run_006,aprindine,231,HP:0003236,Elevated circulating creatine kinase concentration
run_006,levosimendan,1576,HP:0003236,Elevated circulating creatine kinase concentration
run_006,entrectinib,5345,HP:0003236,Elevated circulating creatine kinase concentration
run_006,entrectinib,5345,HP:0002093,Respiratory insufficiency
run_006,axitinib,4225,HP:0002093,Respiratory insufficiency
