Run,Drug,Drug ID,Symptom ID,Symptom
run_001,raloxifene,2351,HP:0030680,Abnormality of cardiovascular system morphology
run_001,prednisolone,2245,HP:0030680,Abnormality of cardiovascular system morphology
run_001,siltuximab,4977,HP:0004621,Enlarged vertebral pedicles
run_001,tacrolimus,2552,HP:0004621,Enlarged vertebral pedicles
run_001,raloxifene,2351,HP:0004621,Enlarged vertebral pedicles
run_001,siltuximab,4977,HP:0004322,Short stature
run_001,ascorbic acid,4072,HP:0004322,Short stature
run_001,ciclosporin,760,HP:0004322,Short stature
run_001,siltuximab,4977,HP:0000365,Hearing impairment
run_001,ascorbic acid,4072,HP:0000365,Hearing impairment
run_001,ciclosporin,760,HP:0000365,Hearing impairment
run_001,siltuximab,4977,HP:0010953,Noncommunicating hydrocephalus
run_001,raloxifene,2351,HP:0010953,Noncommunicating hydrocephalus
run_001,prednisolone,2245,HP:0010953,Noncommunicating hydrocephalus
run_001,siltuximab,4977,HP:0000772,Abnormality of the ribs
run_001,prednisolone,2245,HP:0000772,Abnormality of the ribs
run_001,doxorubicin,960,HP:0000772,Abnormality of the ribs
run_001,siltuximab,4977,HP:0030268,Hyperplastic callus formation
run_001,tacrolimus,2552,HP:0030268,Hyperplastic callus formation
run_001,raloxifene,2351,HP:0030268,Hyperplastic callus formation
run_001,siltuximab,4977,HP:0002273,Tetraparesis
run_001,tacrolimus,2552,HP:0002273,Tetraparesis
run_001,prednisolone,2245,HP:0002273,Tetraparesis
run_001,siltuximab,4977,HP:0000684,Delayed eruption of teeth
run_001,prednisolone,2245,HP:0000684,Delayed eruption of teeth
run_001,prednisolone tebutate,2251,HP:0000684,Delayed eruption of teeth
run_001,siltuximab,4977,HP:0002823,Abnormality of femur morphology
run_001,doxorubicin,960,HP:0002823,Abnormality of femur morphology
run_001,raloxifene,2351,HP:0002823,Abnormality of femur morphology
run_001,siltuximab,4977,HP:0000939,Osteoporosis
run_001,prednisolone,2245,HP:0000939,Osteoporosis
run_001,prednisolone tebutate,2251,HP:0000939,Osteoporosis
run_001,ascorbic acid,4072,HP:0000023,Inguinal hernia
run_001,siltuximab,4977,HP:0000023,Inguinal hernia
run_001,ciclosporin,760,HP:0000023,Inguinal hernia
run_001,siltuximab,4977,HP:0000973,Cutis laxa
run_001,raloxifene,2351,HP:0000973,Cutis laxa
run_001,ciclosporin,760,HP:0000973,Cutis laxa
run_001,siltuximab,4977,HP:0001873,Thrombocytopenia
run_001,ascorbic acid,4072,HP:0001873,Thrombocytopenia
run_001,caplacizumab,5308,HP:0001873,Thrombocytopenia
run_001,siltuximab,4977,HP:0000787,Nephrolithiasis
run_001,tacrolimus,2552,HP:0000787,Nephrolithiasis
run_001,ascorbic acid,4072,HP:0000787,Nephrolithiasis
run_001,siltuximab,4977,HP:0011314,Abnormality of long bone morphology
run_001,prednisolone,2245,HP:0011314,Abnormality of long bone morphology
run_001,doxorubicin,960,HP:0011314,Abnormality of long bone morphology
run_001,siltuximab,4977,HP:0002643,Neonatal respiratory distress
run_001,ciclosporin,760,HP:0002643,Neonatal respiratory distress
run_001,ascorbic acid,4072,HP:0002643,Neonatal respiratory distress
run_001,siltuximab,4977,HP:0100761,Visceral angiomatosis
run_001,raloxifene,2351,HP:0100761,Visceral angiomatosis
run_001,prednisolone,2245,HP:0100761,Visceral angiomatosis
run_001,siltuximab,4977,HP:0002808,Kyphosis
run_001,ciclosporin,760,HP:0002808,Kyphosis
run_001,ascorbic acid,4072,HP:0002808,Kyphosis
run_001,siltuximab,4977,HP:0003083,Dislocated radial head
run_001,ciclosporin,760,HP:0003083,Dislocated radial head
run_001,ascorbic acid,4072,HP:0003083,Dislocated radial head
run_001,siltuximab,4977,HP:0000689,Dental malocclusion
run_001,prednisolone,2245,HP:0000689,Dental malocclusion
run_001,prednisolone tebutate,2251,HP:0000689,Dental malocclusion
run_001,ascorbic acid,4072,HP:0002953,Vertebral compression fracture
run_001,siltuximab,4977,HP:0002953,Vertebral compression fracture
run_001,ciclosporin,760,HP:0002953,Vertebral compression fracture
run_001,siltuximab,4977,HP:0000592,Blue sclerae
run_001,ciclosporin,760,HP:0000592,Blue sclerae
run_001,ascorbic acid,4072,HP:0000592,Blue sclerae
run_001,ascorbic acid,4072,HP:0000238,Hydrocephalus
run_001,siltuximab,4977,HP:0000238,Hydrocephalus
run_001,ciclosporin,760,HP:0000238,Hydrocephalus
run_001,siltuximab,4977,HP:0006487,Bowing of the long bones
run_001,ascorbic acid,4072,HP:0006487,Bowing of the long bones
run_001,ciclosporin,760,HP:0006487,Bowing of the long bones
run_001,siltuximab,4977,HP:0030267,Calcification of the interosseus membrane of the forearm
run_001,raloxifene,2351,HP:0030267,Calcification of the interosseus membrane of the forearm
run_001,prednisolone,2245,HP:0030267,Calcification of the interosseus membrane of the forearm
run_001,siltuximab,4977,HP:0002647,Aortic dissection
run_001,ascorbic acid,4072,HP:0002647,Aortic dissection
run_001,raloxifene,2351,HP:0002647,Aortic dissection
run_001,siltuximab,4977,HP:0008905,Rhizomelia
run_001,prednisolone,2245,HP:0008905,Rhizomelia
run_001,ciclosporin,760,HP:0008905,Rhizomelia
run_001,ascorbic acid,4072,HP:0000501,Glaucoma
run_001,siltuximab,4977,HP:0000501,Glaucoma
run_001,caplacizumab,5308,HP:0000501,Glaucoma
run_001,siltuximab,4977,HP:0001634,Mitral valve prolapse
run_001,ascorbic acid,4072,HP:0001634,Mitral valve prolapse
run_001,ciclosporin,760,HP:0001634,Mitral valve prolapse
run_001,siltuximab,4977,HP:0002616,Aortic root aneurysm
run_001,prednisolone,2245,HP:0002616,Aortic root aneurysm
run_001,ciclosporin,760,HP:0002616,Aortic root aneurysm
run_001,siltuximab,4977,HP:0006957,Loss of ability to walk
run_001,tacrolimus,2552,HP:0006957,Loss of ability to walk
run_001,raloxifene,2351,HP:0006957,Loss of ability to walk
run_001,siltuximab,4977,HP:0002315,Headache
run_001,ciclosporin,760,HP:0002315,Headache
run_001,ascorbic acid,4072,HP:0002315,Headache
run_001,siltuximab,4977,HP:0006824,Cranial nerve paralysis
run_001,ascorbic acid,4072,HP:0006824,Cranial nerve paralysis
run_001,tacrolimus,2552,HP:0006824,Cranial nerve paralysis
run_001,ascorbic acid,4072,HP:0000639,Nystagmus
run_001,siltuximab,4977,HP:0000639,Nystagmus
run_001,ciclosporin,760,HP:0000639,Nystagmus
run_001,ciclosporin,760,HP:0000325,Triangular face
run_001,tacrolimus,2552,HP:0000325,Triangular face
run_001,ascorbic acid,4072,HP:0000325,Triangular face
run_001,siltuximab,4977,HP:0003396,Syringomyelia
run_001,prednisolone,2245,HP:0003396,Syringomyelia
run_001,raloxifene,2351,HP:0003396,Syringomyelia
run_001,siltuximab,4977,HP:0004586,Biconcave vertebral bodies
run_001,ciclosporin,760,HP:0004586,Biconcave vertebral bodies
run_001,tacrolimus,2552,HP:0004586,Biconcave vertebral bodies
run_001,siltuximab,4977,HP:0003103,Abnormal cortical bone morphology
run_001,prednisolone,2245,HP:0003103,Abnormal cortical bone morphology
run_001,raloxifene,2351,HP:0003103,Abnormal cortical bone morphology
run_001,siltuximab,4977,HP:0011073,Abnormality of dental color
run_001,tacrolimus,2552,HP:0011073,Abnormality of dental color
run_001,ascorbic acid,4072,HP:0011073,Abnormality of dental color
run_001,ascorbic acid,4072,HP:0005692,Joint hyperflexibility
run_001,ciclosporin,760,HP:0005692,Joint hyperflexibility
run_001,siltuximab,4977,HP:0005692,Joint hyperflexibility
run_001,siltuximab,4977,HP:0004942,Aortic aneurysm
run_001,ascorbic acid,4072,HP:0004942,Aortic aneurysm
run_001,ciclosporin,760,HP:0004942,Aortic aneurysm
run_001,siltuximab,4977,HP:0000944,Abnormality of the metaphysis
run_001,ascorbic acid,4072,HP:0000944,Abnormality of the metaphysis
run_001,ciclosporin,760,HP:0000944,Abnormality of the metaphysis
run_001,siltuximab,4977,HP:0100661,Trigeminal neuralgia
run_001,raloxifene,2351,HP:0100661,Trigeminal neuralgia
run_001,tacrolimus,2552,HP:0100661,Trigeminal neuralgia
run_001,siltuximab,4977,HP:0003084,Fractures of the long bones
run_001,prednisolone,2245,HP:0003084,Fractures of the long bones
run_001,raloxifene,2351,HP:0003084,Fractures of the long bones
run_001,siltuximab,4977,HP:0003179,Protrusio acetabuli
run_001,prednisolone,2245,HP:0003179,Protrusio acetabuli
run_001,ciclosporin,760,HP:0003179,Protrusio acetabuli
run_001,siltuximab,4977,HP:0006640,Multiple rib fractures
run_001,tacrolimus,2552,HP:0006640,Multiple rib fractures
run_001,ciclosporin,760,HP:0006640,Multiple rib fractures
run_001,siltuximab,4977,HP:0001518,Small for gestational age
run_001,ciclosporin,760,HP:0001518,Small for gestational age
run_001,ascorbic acid,4072,HP:0001518,Small for gestational age
run_001,siltuximab,4977,HP:0000774,Narrow chest
run_001,ascorbic acid,4072,HP:0000774,Narrow chest
run_001,ciclosporin,760,HP:0000774,Narrow chest
run_001,siltuximab,4977,HP:0012366,Basilar invagination
run_001,raloxifene,2351,HP:0012366,Basilar invagination
run_001,tacrolimus,2552,HP:0012366,Basilar invagination
run_001,siltuximab,4977,HP:0000410,Mixed hearing impairment
run_001,prednisolone,2245,HP:0000410,Mixed hearing impairment
run_001,raloxifene,2351,HP:0000410,Mixed hearing impairment
run_001,siltuximab,4977,HP:0000505,Visual impairment
run_001,ascorbic acid,4072,HP:0000505,Visual impairment
run_001,ciclosporin,760,HP:0000505,Visual impairment
run_001,ascorbic acid,4072,HP:0001382,Joint hypermobility
run_001,ciclosporin,760,HP:0001382,Joint hypermobility
run_001,siltuximab,4977,HP:0001382,Joint hypermobility
run_001,siltuximab,4977,HP:0002757,Recurrent fractures
run_001,ciclosporin,760,HP:0002757,Recurrent fractures
run_001,prednisolone,2245,HP:0002757,Recurrent fractures
run_001,siltuximab,4977,HP:0002992,Abnormality of tibia morphology
run_001,prednisolone,2245,HP:0002992,Abnormality of tibia morphology
run_001,raloxifene,2351,HP:0002992,Abnormality of tibia morphology
run_001,siltuximab,4977,HP:0002829,Arthralgia
run_001,ciclosporin,760,HP:0002829,Arthralgia
run_001,ascorbic acid,4072,HP:0002829,Arthralgia
run_001,ascorbic acid,4072,HP:0001371,Flexion contracture
run_001,ciclosporin,760,HP:0001371,Flexion contracture
run_001,siltuximab,4977,HP:0001371,Flexion contracture
run_001,siltuximab,4977,HP:0002653,Bone pain
run_001,prednisolone,2245,HP:0002653,Bone pain
run_001,raloxifene,2351,HP:0002653,Bone pain
run_001,siltuximab,4977,HP:0005214,Intestinal obstruction
run_001,prednisolone,2245,HP:0005214,Intestinal obstruction
run_001,raloxifene,2351,HP:0005214,Intestinal obstruction
run_001,siltuximab,4977,HP:0001288,Gait disturbance
run_001,losartan,1610,HP:0001288,Gait disturbance
run_001,prednisolone,2245,HP:0001288,Gait disturbance
run_001,tacrolimus,2552,HP:0004482,Relative macrocephaly
run_001,siltuximab,4977,HP:0004482,Relative macrocephaly
run_001,raloxifene,2351,HP:0004482,Relative macrocephaly
run_001,ascorbic acid,4072,HP:0000975,Hyperhidrosis
run_001,siltuximab,4977,HP:0000975,Hyperhidrosis
run_001,ciclosporin,760,HP:0000975,Hyperhidrosis
run_001,siltuximab,4977,HP:0002947,Cervical kyphosis
run_001,raloxifene,2351,HP:0002947,Cervical kyphosis
run_001,tacrolimus,2552,HP:0002947,Cervical kyphosis
run_001,siltuximab,4977,HP:0005257,Thoracic hypoplasia
run_001,tacrolimus,2552,HP:0005257,Thoracic hypoplasia
run_001,ciclosporin,760,HP:0005257,Thoracic hypoplasia
run_001,siltuximab,4977,HP:0000670,Carious teeth
run_001,ascorbic acid,4072,HP:0000670,Carious teeth
run_001,ciclosporin,760,HP:0000670,Carious teeth
run_001,ascorbic acid,4072,HP:0001511,Intrauterine growth retardation
run_001,siltuximab,4977,HP:0001511,Intrauterine growth retardation
run_001,ciclosporin,760,HP:0001511,Intrauterine growth retardation
run_001,siltuximab,4977,HP:0004331,Decreased skull ossification
run_001,prednisolone,2245,HP:0004331,Decreased skull ossification
run_001,raloxifene,2351,HP:0004331,Decreased skull ossification
run_001,siltuximab,4977,HP:0002011,Morphological central nervous system abnormality
run_001,raloxifene,2351,HP:0002011,Morphological central nervous system abnormality
run_001,prednisolone,2245,HP:0002011,Morphological central nervous system abnormality
run_001,siltuximab,4977,HP:0001537,Umbilical hernia
run_001,ascorbic acid,4072,HP:0001537,Umbilical hernia
run_001,ciclosporin,760,HP:0001537,Umbilical hernia
run_001,siltuximab,4977,HP:0002645,Wormian bones
run_001,ciclosporin,760,HP:0002645,Wormian bones
run_001,ascorbic acid,4072,HP:0002645,Wormian bones
run_001,siltuximab,4977,HP:0000883,Thin ribs
run_001,ciclosporin,760,HP:0000883,Thin ribs
run_001,prednisolone,2245,HP:0000883,Thin ribs
run_001,siltuximab,4977,HP:0004306,Abnormal endocardium morphology
run_001,raloxifene,2351,HP:0004306,Abnormal endocardium morphology
run_001,prednisolone,2245,HP:0004306,Abnormal endocardium morphology
run_001,siltuximab,4977,HP:0003474,Somatic sensory dysfunction
run_001,prednisolone,2245,HP:0003474,Somatic sensory dysfunction
run_001,raloxifene,2351,HP:0003474,Somatic sensory dysfunction
run_001,siltuximab,4977,HP:0002150,Hypercalciuria
run_001,prednisolone,2245,HP:0002150,Hypercalciuria
run_001,raloxifene,2351,HP:0002150,Hypercalciuria
run_001,ascorbic acid,4072,HP:0005294,Arterial dissection
run_001,siltuximab,4977,HP:0005294,Arterial dissection
run_001,ciclosporin,760,HP:0005294,Arterial dissection
run_001,siltuximab,4977,HP:0002119,Ventriculomegaly
run_001,ascorbic acid,4072,HP:0002119,Ventriculomegaly
run_001,tacrolimus,2552,HP:0002119,Ventriculomegaly
run_001,siltuximab,4977,HP:0002983,Micromelia
run_001,ciclosporin,760,HP:0002983,Micromelia
run_001,tacrolimus,2552,HP:0002983,Micromelia
run_001,siltuximab,4977,HP:0002659,Increased susceptibility to fractures
run_001,prednisolone,2245,HP:0002659,Increased susceptibility to fractures
run_001,ciclosporin,760,HP:0002659,Increased susceptibility to fractures
run_001,siltuximab,4977,HP:0005019,Diaphyseal thickening
run_001,raloxifene,2351,HP:0005019,Diaphyseal thickening
run_001,prednisolone,2245,HP:0005019,Diaphyseal thickening
run_002,ascorbic acid,4072,HP:0000978,Bruising susceptibility
run_002,ciclosporin,760,HP:0000978,Bruising susceptibility
run_002,tacrolimus,2552,HP:0000978,Bruising susceptibility
run_002,ciclosporin,760,HP:0000239,Large fontanelles
run_002,tacrolimus,2552,HP:0000239,Large fontanelles
run_002,ascorbic acid,4072,HP:0000239,Large fontanelles
run_002,tacrolimus,2552,HP:0003272,Abnormal hip bone morphology
run_002,ciclosporin,760,HP:0003272,Abnormal hip bone morphology
run_002,ascorbic acid,4072,HP:0003272,Abnormal hip bone morphology
run_002,ascorbic acid,4072,HP:0002758,Osteoarthritis
run_002,ciclosporin,760,HP:0002758,Osteoarthritis
run_002,tacrolimus,2552,HP:0002758,Osteoarthritis
run_002,ciclosporin,760,HP:0002857,Genu valgum
run_002,ascorbic acid,4072,HP:0002857,Genu valgum
run_002,tacrolimus,2552,HP:0002857,Genu valgum
run_002,ciclosporin,760,HP:0001659,Aortic regurgitation
run_002,ascorbic acid,4072,HP:0001659,Aortic regurgitation
run_002,tacrolimus,2552,HP:0001659,Aortic regurgitation
run_002,ciclosporin,760,HP:0000767,Pectus excavatum
run_002,ascorbic acid,4072,HP:0000767,Pectus excavatum
run_002,tacrolimus,2552,HP:0000767,Pectus excavatum
run_002,ciclosporin,760,HP:0000444,Convex nasal ridge
run_002,tacrolimus,2552,HP:0000444,Convex nasal ridge
run_002,ascorbic acid,4072,HP:0000444,Convex nasal ridge
run_002,ciclosporin,760,HP:0000164,Abnormality of the dentition
run_002,tacrolimus,2552,HP:0000164,Abnormality of the dentition
run_002,ascorbic acid,4072,HP:0000164,Abnormality of the dentition
run_002,ciclosporin,760,HP:0002019,Constipation
run_002,tacrolimus,2552,HP:0002019,Constipation
run_002,ascorbic acid,4072,HP:0002019,Constipation
run_002,ciclosporin,760,HP:0000703,Dentinogenesis imperfecta
run_002,tacrolimus,2552,HP:0000703,Dentinogenesis imperfecta
run_002,ascorbic acid,4072,HP:0000703,Dentinogenesis imperfecta
run_002,ciclosporin,760,HP:0002980,Femoral bowing
run_002,ascorbic acid,4072,HP:0002980,Femoral bowing
run_002,tacrolimus,2552,HP:0002980,Femoral bowing
run_002,ascorbic acid,4072,HP:0002015,Dysphagia
run_002,ciclosporin,760,HP:0002015,Dysphagia
run_002,prazosin,4209,HP:0002015,Dysphagia
run_002,ascorbic acid,4072,HP:0001342,Cerebral hemorrhage
run_002,ciclosporin,760,HP:0001342,Cerebral hemorrhage
run_002,tacrolimus,2552,HP:0001342,Cerebral hemorrhage
run_002,tacrolimus,2552,HP:0000248,Brachycephaly
run_002,ciclosporin,760,HP:0000248,Brachycephaly
run_002,ascorbic acid,4072,HP:0000248,Brachycephaly
run_002,ciclosporin,760,HP:0000768,Pectus carinatum
run_002,ascorbic acid,4072,HP:0000768,Pectus carinatum
run_002,tacrolimus,2552,HP:0000768,Pectus carinatum
run_002,ciclosporin,760,HP:0003312,Abnormal form of the vertebral bodies
run_002,tacrolimus,2552,HP:0003312,Abnormal form of the vertebral bodies
run_002,ascorbic acid,4072,HP:0003312,Abnormal form of the vertebral bodies
run_002,raloxifene,2351,HP:0001251,Ataxia
run_002,siltuximab,4977,HP:0001251,Ataxia
run_002,ascorbic acid,4072,HP:0001251,Ataxia
run_002,ciclosporin,760,HP:0000938,Osteopenia
run_002,raloxifene,2351,HP:0000938,Osteopenia
run_002,tacrolimus,2552,HP:0000938,Osteopenia
run_002,tacrolimus,2552,HP:0000682,Abnormal dental enamel morphology
run_002,ciclosporin,760,HP:0000682,Abnormal dental enamel morphology
run_002,ascorbic acid,4072,HP:0000682,Abnormal dental enamel morphology
run_002,tacrolimus,2552,HP:0003401,Paresthesia
run_002,ciclosporin,760,HP:0003401,Paresthesia
run_002,ascorbic acid,4072,HP:0003401,Paresthesia
run_002,ciclosporin,760,HP:0002650,Scoliosis
run_002,ascorbic acid,4072,HP:0002650,Scoliosis
run_002,tacrolimus,2552,HP:0002650,Scoliosis
run_002,ciclosporin,760,HP:0001730,Progressive hearing impairment
run_002,tacrolimus,2552,HP:0001730,Progressive hearing impairment
run_002,ascorbic acid,4072,HP:0001730,Progressive hearing impairment
run_002,raloxifene,2351,HP:0007957,Corneal opacity
run_002,ascorbic acid,4072,HP:0007957,Corneal opacity
run_002,siltuximab,4977,HP:0007957,Corneal opacity
run_002,ascorbic acid,4072,HP:0001510,Growth delay
run_002,ciclosporin,760,HP:0001510,Growth delay
run_002,tacrolimus,2552,HP:0001510,Growth delay
run_002,ciclosporin,760,HP:0003100,Slender long bone
run_002,tacrolimus,2552,HP:0003100,Slender long bone
run_002,ascorbic acid,4072,HP:0003100,Slender long bone
run_002,ciclosporin,760,HP:0000269,Prominent occiput
run_002,tacrolimus,2552,HP:0000269,Prominent occiput
run_002,ascorbic acid,4072,HP:0000269,Prominent occiput
run_002,ciclosporin,760,HP:0000256,Macrocephaly
run_002,ascorbic acid,4072,HP:0000256,Macrocephaly
run_002,tacrolimus,2552,HP:0000256,Macrocephaly
run_002,tacrolimus,2552,HP:0002089,Pulmonary hypoplasia
run_002,ciclosporin,760,HP:0002089,Pulmonary hypoplasia
run_002,ascorbic acid,4072,HP:0002089,Pulmonary hypoplasia
run_002,tacrolimus,2552,HP:0002512,Brain stem compression
run_002,ciclosporin,760,HP:0002512,Brain stem compression
run_002,ascorbic acid,4072,HP:0002512,Brain stem compression
run_002,ciclosporin,760,HP:0000347,Micrognathia
run_002,ascorbic acid,4072,HP:0000347,Micrognathia
run_002,tacrolimus,2552,HP:0000347,Micrognathia
run_002,ciclosporin,760,HP:0030680,Abnormality of cardiovascular system morphology
run_002,tacrolimus,2552,HP:0030680,Abnormality of cardiovascular system morphology
run_002,ascorbic acid,4072,HP:0030680,Abnormality of cardiovascular system morphology
run_002,tacrolimus,2552,HP:0004621,Enlarged vertebral pedicles
run_002,ciclosporin,760,HP:0004621,Enlarged vertebral pedicles
run_002,ascorbic acid,4072,HP:0004621,Enlarged vertebral pedicles
run_002,ciclosporin,760,HP:0004322,Short stature
run_002,ascorbic acid,4072,HP:0004322,Short stature
run_002,tacrolimus,2552,HP:0004322,Short stature
run_002,ciclosporin,760,HP:0000365,Hearing impairment
run_002,tacrolimus,2552,HP:0000365,Hearing impairment
run_002,ascorbic acid,4072,HP:0000365,Hearing impairment
run_002,tacrolimus,2552,HP:0010953,Noncommunicating hydrocephalus
run_002,ciclosporin,760,HP:0010953,Noncommunicating hydrocephalus
run_002,ascorbic acid,4072,HP:0010953,Noncommunicating hydrocephalus
run_002,tacrolimus,2552,HP:0000772,Abnormality of the ribs
run_002,ciclosporin,760,HP:0000772,Abnormality of the ribs
run_002,dobutamine,937,HP:0000772,Abnormality of the ribs
run_002,tacrolimus,2552,HP:0030268,Hyperplastic callus formation
run_002,ciclosporin,760,HP:0030268,Hyperplastic callus formation
run_002,ascorbic acid,4072,HP:0030268,Hyperplastic callus formation
run_002,tacrolimus,2552,HP:0002273,Tetraparesis
run_002,ciclosporin,760,HP:0002273,Tetraparesis
run_002,ascorbic acid,4072,HP:0002273,Tetraparesis
run_002,ciclosporin,760,HP:0000684,Delayed eruption of teeth
run_002,tacrolimus,2552,HP:0000684,Delayed eruption of teeth
run_002,raloxifene,2351,HP:0000684,Delayed eruption of teeth
run_002,tacrolimus,2552,HP:0002823,Abnormality of femur morphology
run_002,ciclosporin,760,HP:0002823,Abnormality of femur morphology
run_002,raloxifene,2351,HP:0002823,Abnormality of femur morphology
run_002,ciclosporin,760,HP:0000939,Osteoporosis
run_002,tacrolimus,2552,HP:0000939,Osteoporosis
run_002,prazosin,4209,HP:0000939,Osteoporosis
run_002,ascorbic acid,4072,HP:0000023,Inguinal hernia
run_002,ciclosporin,760,HP:0000023,Inguinal hernia
run_002,tacrolimus,2552,HP:0000023,Inguinal hernia
run_002,tacrolimus,2552,HP:0000973,Cutis laxa
run_002,ciclosporin,760,HP:0000973,Cutis laxa
